X,Y,country,year,continent,tot_suicides,suicide_100kpop,population,hdi,gdp_per_year,gdp_per_capita,gni,life_expectancy,sex,age,generation
4.7666993,8.154442,Denmark,1997,Europe,1120,32.29,5280000,0.842,2.73E+11,35148,1.30E+11,76.2,male,55-74 years,Silent
4.7666993,8.154442,Denmark,1997,Europe,1120,24.58,5280000,0.842,2.73E+11,35148,1.30E+11,76.2,male,35-54 years,Boomers
4.7666993,8.154442,Denmark,1997,Europe,1120,19.46,5280000,0.842,2.73E+11,35148,1.30E+11,76.2,female,75+ years,G.I. Generation
4.7666993,8.154442,Denmark,1997,Europe,1120,18.94,5280000,0.842,2.73E+11,35148,1.30E+11,76.2,male,25-34 years,Generation X
4.7666993,8.154442,Denmark,1997,Europe,1120,17.56,5280000,0.842,2.73E+11,35148,1.30E+11,76.2,female,55-74 years,Silent
4.7666993,8.154442,Denmark,1997,Europe,1120,13.33,5280000,0.842,2.73E+11,35148,1.30E+11,76.2,male,15-24 years,Generation X
4.7666993,8.154442,Denmark,1997,Europe,1120,11.15,5280000,0.842,2.73E+11,35148,1.30E+11,76.2,female,35-54 years,Boomers
4.7666993,8.154442,Denmark,1997,Europe,1120,5.54,5280000,0.842,2.73E+11,35148,1.30E+11,76.2,female,25-34 years,Generation X
4.7666993,8.154442,Denmark,1997,Europe,1120,5.21,5280000,0.842,2.73E+11,35148,1.30E+11,76.2,female,15-24 years,Generation X
4.7666993,8.154442,Denmark,1997,Europe,1120,0.98,5280000,0.842,2.73E+11,35148,1.30E+11,76.2,male,5-14 years,Millenials
4.7666993,8.154442,Denmark,1997,Europe,1120,0,5280000,0.842,2.73E+11,35148,1.30E+11,76.2,female,5-14 years,Millenials
8.219244,-10.712956,Denmark,1998,Europe,1050,54.17,5300000,0.848,2.79E+11,35710,1.35E+11,76.5,male,75+ years,G.I. Generation
8.219244,-10.712956,Denmark,1998,Europe,1050,30.12,5300000,0.848,2.79E+11,35710,1.35E+11,76.5,male,35-54 years,Boomers
8.219244,-10.712956,Denmark,1998,Europe,1050,25.22,5300000,0.848,2.79E+11,35710,1.35E+11,76.5,male,55-74 years,Silent
8.219244,-10.712956,Denmark,1998,Europe,1050,20.28,5300000,0.848,2.79E+11,35710,1.35E+11,76.5,male,25-34 years,Generation X
8.219244,-10.712956,Denmark,1998,Europe,1050,15.99,5300000,0.848,2.79E+11,35710,1.35E+11,76.5,female,75+ years,G.I. Generation
8.219244,-10.712956,Denmark,1998,Europe,1050,14.57,5300000,0.848,2.79E+11,35710,1.35E+11,76.5,female,55-74 years,Silent
8.219244,-10.712956,Denmark,1998,Europe,1050,10.44,5300000,0.848,2.79E+11,35710,1.35E+11,76.5,female,35-54 years,Boomers
8.219244,-10.712956,Denmark,1998,Europe,1050,10.37,5300000,0.848,2.79E+11,35710,1.35E+11,76.5,male,15-24 years,Generation X
8.219244,-10.712956,Denmark,1998,Europe,1050,4.04,5300000,0.848,2.79E+11,35710,1.35E+11,76.5,female,25-34 years,Generation X
8.219244,-10.712956,Denmark,1998,Europe,1050,2.84,5300000,0.848,2.79E+11,35710,1.35E+11,76.5,female,15-24 years,Generation X
8.219244,-10.712956,Denmark,1998,Europe,1050,0.64,5300000,0.848,2.79E+11,35710,1.35E+11,76.5,male,5-14 years,Millenials
8.219244,-10.712956,Denmark,1998,Europe,1050,0,5300000,0.848,2.79E+11,35710,1.35E+11,76.5,female,5-14 years,Millenials
9.201904,-9.180402,Denmark,1999,Europe,1010,46.6,5320000,0.86,2.87E+11,35763,1.41E+11,76.6,male,75+ years,G.I. Generation
9.201904,-9.180402,Denmark,1999,Europe,1010,31.44,5320000,0.86,2.87E+11,35763,1.41E+11,76.6,male,55-74 years,Silent
9.201904,-9.180402,Denmark,1999,Europe,1010,27.32,5320000,0.86,2.87E+11,35763,1.41E+11,76.6,male,35-54 years,Boomers
9.201904,-9.180402,Denmark,1999,Europe,1010,22.26,5320000,0.86,2.87E+11,35763,1.41E+11,76.6,male,25-34 years,Generation X
9.201904,-9.180402,Denmark,1999,Europe,1010,13.74,5320000,0.86,2.87E+11,35763,1.41E+11,76.6,female,55-74 years,Silent
9.201904,-9.180402,Denmark,1999,Europe,1010,12.54,5320000,0.86,2.87E+11,35763,1.41E+11,76.6,male,15-24 years,Generation X
9.201904,-9.180402,Denmark,1999,Europe,1010,10.91,5320000,0.86,2.87E+11,35763,1.41E+11,76.6,female,75+ years,G.I. Generation
9.201904,-9.180402,Denmark,1999,Europe,1010,9.74,5320000,0.86,2.87E+11,35763,1.41E+11,76.6,female,35-54 years,Boomers
9.201904,-9.180402,Denmark,1999,Europe,1010,5.34,5320000,0.86,2.87E+11,35763,1.41E+11,76.6,female,25-34 years,Generation X
9.201904,-9.180402,Denmark,1999,Europe,1010,2.27,5320000,0.86,2.87E+11,35763,1.41E+11,76.6,female,15-24 years,Generation X
9.201904,-9.180402,Denmark,1999,Europe,1010,0.93,5320000,0.86,2.87E+11,35763,1.41E+11,76.6,male,5-14 years,Millenials
9.201904,-9.180402,Denmark,1999,Europe,1010,0,5320000,0.86,2.87E+11,35763,1.41E+11,76.6,female,5-14 years,Millenials
10.07538,-6.7312183,Denmark,2000,Europe,957,52,5340000,0.862,2.98E+11,32841,1.50E+11,76.9,male,75+ years,G.I. Generation
10.07538,-6.7312183,Denmark,2000,Europe,957,28.67,5340000,0.862,2.98E+11,32841,1.50E+11,76.9,male,55-74 years,Silent
10.07538,-6.7312183,Denmark,2000,Europe,957,27.81,5340000,0.862,2.98E+11,32841,1.50E+11,76.9,male,35-54 years,Boomers
10.07538,-6.7312183,Denmark,2000,Europe,957,17.54,5340000,0.862,2.98E+11,32841,1.50E+11,76.9,female,75+ years,G.I. Generation
10.07538,-6.7312183,Denmark,2000,Europe,957,15.13,5340000,0.862,2.98E+11,32841,1.50E+11,76.9,male,25-34 years,Generation X
10.07538,-6.7312183,Denmark,2000,Europe,957,12.56,5340000,0.862,2.98E+11,32841,1.50E+11,76.9,male,15-24 years,Generation X
10.07538,-6.7312183,Denmark,2000,Europe,957,10.23,5340000,0.862,2.98E+11,32841,1.50E+11,76.9,female,55-74 years,Silent
10.07538,-6.7312183,Denmark,2000,Europe,957,9.73,5340000,0.862,2.98E+11,32841,1.50E+11,76.9,female,35-54 years,Boomers
10.07538,-6.7312183,Denmark,2000,Europe,957,4.11,5340000,0.862,2.98E+11,32841,1.50E+11,76.9,female,25-34 years,Generation X
10.07538,-6.7312183,Denmark,2000,Europe,957,2.99,5340000,0.862,2.98E+11,32841,1.50E+11,76.9,female,15-24 years,Generation X
10.07538,-6.7312183,Denmark,2000,Europe,957,0.3,5340000,0.862,2.98E+11,32841,1.50E+11,76.9,male,5-14 years,Millenials
10.07538,-6.7312183,Denmark,2000,Europe,957,0,5340000,0.862,2.98E+11,32841,1.50E+11,76.9,female,5-14 years,Millenials
8.088367,-7.5306277,Denmark,2001,Europe,928,58.72,5360000,0.875,3.01E+11,32837,1.56E+11,77.1,male,75+ years,Silent
8.088367,-7.5306277,Denmark,2001,Europe,928,26.03,5360000,0.875,3.01E+11,32837,1.56E+11,77.1,male,35-54 years,Boomers
8.088367,-7.5306277,Denmark,2001,Europe,928,24.01,5360000,0.875,3.01E+11,32837,1.56E+11,77.1,male,55-74 years,Silent
8.088367,-7.5306277,Denmark,2001,Europe,928,20.02,5360000,0.875,3.01E+11,32837,1.56E+11,77.1,female,75+ years,Silent
8.088367,-7.5306277,Denmark,2001,Europe,928,15.31,5360000,0.875,3.01E+11,32837,1.56E+11,77.1,female,55-74 years,Silent
8.088367,-7.5306277,Denmark,2001,Europe,928,14.7,5360000,0.875,3.01E+11,32837,1.56E+11,77.1,male,25-34 years,Generation X
8.088367,-7.5306277,Denmark,2001,Europe,928,12.49,5360000,0.875,3.01E+11,32837,1.56E+11,77.1,male,15-24 years,Millenials
8.088367,-7.5306277,Denmark,2001,Europe,928,9.58,5360000,0.875,3.01E+11,32837,1.56E+11,77.1,female,35-54 years,Boomers
8.088367,-7.5306277,Denmark,2001,Europe,928,2.37,5360000,0.875,3.01E+11,32837,1.56E+11,77.1,female,15-24 years,Millenials
8.088367,-7.5306277,Denmark,2001,Europe,928,2.35,5360000,0.875,3.01E+11,32837,1.56E+11,77.1,female,25-34 years,Generation X
8.088367,-7.5306277,Denmark,2001,Europe,928,0.59,5360000,0.875,3.01E+11,32837,1.56E+11,77.1,male,5-14 years,Millenials
8.088367,-7.5306277,Denmark,2001,Europe,928,0,5360000,0.875,3.01E+11,32837,1.56E+11,77.1,female,5-14 years,Millenials
8.439459,-9.014731,Denmark,2002,Europe,903,54.79,5370000,0.882,3.02E+11,35435,1.63E+11,77.3,male,75+ years,Silent
8.439459,-9.014731,Denmark,2002,Europe,903,26.48,5370000,0.882,3.02E+11,35435,1.63E+11,77.3,male,55-74 years,Silent
8.439459,-9.014731,Denmark,2002,Europe,903,23.19,5370000,0.882,3.02E+11,35435,1.63E+11,77.3,male,35-54 years,Boomers
8.439459,-9.014731,Denmark,2002,Europe,903,17.57,5370000,0.882,3.02E+11,35435,1.63E+11,77.3,female,75+ years,Silent
8.439459,-9.014731,Denmark,2002,Europe,903,16.67,5370000,0.882,3.02E+11,35435,1.63E+11,77.3,male,25-34 years,Generation X
8.439459,-9.014731,Denmark,2002,Europe,903,13.24,5370000,0.882,3.02E+11,35435,1.63E+11,77.3,male,15-24 years,Millenials
8.439459,-9.014731,Denmark,2002,Europe,903,11.33,5370000,0.882,3.02E+11,35435,1.63E+11,77.3,female,55-74 years,Silent
8.439459,-9.014731,Denmark,2002,Europe,903,8.26,5370000,0.882,3.02E+11,35435,1.63E+11,77.3,female,35-54 years,Boomers
8.439459,-9.014731,Denmark,2002,Europe,903,2.93,5370000,0.882,3.02E+11,35435,1.63E+11,77.3,female,25-34 years,Generation X
8.439459,-9.014731,Denmark,2002,Europe,903,2.05,5370000,0.882,3.02E+11,35435,1.63E+11,77.3,female,15-24 years,Millenials
8.439459,-9.014731,Denmark,2002,Europe,903,0,5370000,0.882,3.02E+11,35435,1.63E+11,77.3,female,5-14 years,Millenials
8.439459,-9.014731,Denmark,2002,Europe,903,0,5370000,0.882,3.02E+11,35435,1.63E+11,77.3,male,5-14 years,Millenials
9.162102,-11.501252,Denmark,2003,Europe,875,51.75,5390000,0.893,3.03E+11,43129,1.65E+11,77.5,male,75+ years,Silent
9.162102,-11.501252,Denmark,2003,Europe,875,26.27,5390000,0.893,3.03E+11,43129,1.65E+11,77.5,male,35-54 years,Boomers
9.162102,-11.501252,Denmark,2003,Europe,875,23.79,5390000,0.893,3.03E+11,43129,1.65E+11,77.5,male,55-74 years,Silent
9.162102,-11.501252,Denmark,2003,Europe,875,12.75,5390000,0.893,3.03E+11,43129,1.65E+11,77.5,male,25-34 years,Generation X
9.162102,-11.501252,Denmark,2003,Europe,875,10.93,5390000,0.893,3.03E+11,43129,1.65E+11,77.5,female,75+ years,Silent
9.162102,-11.501252,Denmark,2003,Europe,875,10.39,5390000,0.893,3.03E+11,43129,1.65E+11,77.5,female,55-74 years,Silent
9.162102,-11.501252,Denmark,2003,Europe,875,7.98,5390000,0.893,3.03E+11,43129,1.65E+11,77.5,male,15-24 years,Millenials
9.162102,-11.501252,Denmark,2003,Europe,875,5.63,5390000,0.893,3.03E+11,43129,1.65E+11,77.5,female,35-54 years,Boomers
9.162102,-11.501252,Denmark,2003,Europe,875,5.15,5390000,0.893,3.03E+11,43129,1.65E+11,77.5,female,25-34 years,Generation X
9.162102,-11.501252,Denmark,2003,Europe,875,2.06,5390000,0.893,3.03E+11,43129,1.65E+11,77.5,female,15-24 years,Millenials
9.162102,-11.501252,Denmark,2003,Europe,875,0,5390000,0.893,3.03E+11,43129,1.65E+11,77.5,female,5-14 years,Millenials
9.162102,-11.501252,Denmark,2003,Europe,875,0,5390000,0.893,3.03E+11,43129,1.65E+11,77.5,male,5-14 years,Millenials
-8.621479,-7.19146,Denmark,2004,Europe,854,48.49,5400000,0.897,3.11E+11,49552,1.79E+11,77.8,male,75+ years,Silent
-8.621479,-7.19146,Denmark,2004,Europe,854,22.99,5400000,0.897,3.11E+11,49552,1.79E+11,77.8,male,35-54 years,Boomers
-8.621479,-7.19146,Denmark,2004,Europe,854,22.58,5400000,0.897,3.11E+11,49552,1.79E+11,77.8,male,55-74 years,Silent
-8.621479,-7.19146,Denmark,2004,Europe,854,16.22,5400000,0.897,3.11E+11,49552,1.79E+11,77.8,male,25-34 years,Generation X
-8.621479,-7.19146,Denmark,2004,Europe,854,11.41,5400000,0.897,3.11E+11,49552,1.79E+11,77.8,female,55-74 years,Silent
-8.621479,-7.19146,Denmark,2004,Europe,854,10.93,5400000,0.897,3.11E+11,49552,1.79E+11,77.8,male,15-24 years,Millenials
-8.621479,-7.19146,Denmark,2004,Europe,854,9.69,5400000,0.897,3.11E+11,49552,1.79E+11,77.8,female,75+ years,Silent
-8.621479,-7.19146,Denmark,2004,Europe,854,9.31,5400000,0.897,3.11E+11,49552,1.79E+11,77.8,female,35-54 years,Boomers
-8.621479,-7.19146,Denmark,2004,Europe,854,5.21,5400000,0.897,3.11E+11,49552,1.79E+11,77.8,female,25-34 years,Generation X
-8.621479,-7.19146,Denmark,2004,Europe,854,3.78,5400000,0.897,3.11E+11,49552,1.79E+11,77.8,female,15-24 years,Millenials
-8.621479,-7.19146,Denmark,2004,Europe,854,0.6,5400000,0.897,3.11E+11,49552,1.79E+11,77.8,female,5-14 years,Millenials
-8.621479,-7.19146,Denmark,2004,Europe,854,0.57,5400000,0.897,3.11E+11,49552,1.79E+11,77.8,male,5-14 years,Millenials
-7.8928604,-9.15176,Denmark,2005,Europe,832,57.91,5420000,0.902,3.19E+11,51960,1.87E+11,78.1,male,75+ years,Silent
-7.8928604,-9.15176,Denmark,2005,Europe,832,24.61,5420000,0.902,3.19E+11,51960,1.87E+11,78.1,male,55-74 years,Silent
-7.8928604,-9.15176,Denmark,2005,Europe,832,20.22,5420000,0.902,3.19E+11,51960,1.87E+11,78.1,male,35-54 years,Boomers
-7.8928604,-9.15176,Denmark,2005,Europe,832,16.05,5420000,0.902,3.19E+11,51960,1.87E+11,78.1,female,75+ years,Silent
-7.8928604,-9.15176,Denmark,2005,Europe,832,14.56,5420000,0.902,3.19E+11,51960,1.87E+11,78.1,male,25-34 years,Generation X
-7.8928604,-9.15176,Denmark,2005,Europe,832,10.37,5420000,0.902,3.19E+11,51960,1.87E+11,78.1,female,55-74 years,Silent
-7.8928604,-9.15176,Denmark,2005,Europe,832,7.61,5420000,0.902,3.19E+11,51960,1.87E+11,78.1,female,35-54 years,Boomers
-7.8928604,-9.15176,Denmark,2005,Europe,832,6.88,5420000,0.902,3.19E+11,51960,1.87E+11,78.1,male,15-24 years,Millenials
-7.8928604,-9.15176,Denmark,2005,Europe,832,2.78,5420000,0.902,3.19E+11,51960,1.87E+11,78.1,female,25-34 years,Generation X
-7.8928604,-9.15176,Denmark,2005,Europe,832,2.39,5420000,0.902,3.19E+11,51960,1.87E+11,78.1,female,15-24 years,Millenials
-7.8928604,-9.15176,Denmark,2005,Europe,832,0.85,5420000,0.902,3.19E+11,51960,1.87E+11,78.1,male,5-14 years,Millenials
-7.8928604,-9.15176,Denmark,2005,Europe,832,0,5420000,0.902,3.19E+11,51960,1.87E+11,78.1,female,5-14 years,Millenials
-8.832975,-7.161327,Denmark,2006,Europe,820,54.51,5440000,0.904,3.31E+11,55354,2.05E+11,78.3,male,75+ years,Silent
-8.832975,-7.161327,Denmark,2006,Europe,820,26.95,5440000,0.904,3.31E+11,55354,2.05E+11,78.3,male,55-74 years,Silent
-8.832975,-7.161327,Denmark,2006,Europe,820,20.57,5440000,0.904,3.31E+11,55354,2.05E+11,78.3,male,35-54 years,Boomers
-8.832975,-7.161327,Denmark,2006,Europe,820,14.61,5440000,0.904,3.31E+11,55354,2.05E+11,78.3,male,25-34 years,Generation X
-8.832975,-7.161327,Denmark,2006,Europe,820,11.87,5440000,0.904,3.31E+11,55354,2.05E+11,78.3,female,55-74 years,Silent
-8.832975,-7.161327,Denmark,2006,Europe,820,10.57,5440000,0.904,3.31E+11,55354,2.05E+11,78.3,female,75+ years,Silent
-8.832975,-7.161327,Denmark,2006,Europe,820,7.69,5440000,0.904,3.31E+11,55354,2.05E+11,78.3,male,15-24 years,Millenials
-8.832975,-7.161327,Denmark,2006,Europe,820,7.47,5440000,0.904,3.31E+11,55354,2.05E+11,78.3,female,35-54 years,Boomers
-8.832975,-7.161327,Denmark,2006,Europe,820,4.24,5440000,0.904,3.31E+11,55354,2.05E+11,78.3,female,25-34 years,Generation X
-8.832975,-7.161327,Denmark,2006,Europe,820,3.02,5440000,0.904,3.31E+11,55354,2.05E+11,78.3,female,15-24 years,Millenials
-8.832975,-7.161327,Denmark,2006,Europe,820,0.3,5440000,0.904,3.31E+11,55354,2.05E+11,78.3,female,5-14 years,Millenials
-8.832975,-7.161327,Denmark,2006,Europe,820,0.28,5440000,0.904,3.31E+11,55354,2.05E+11,78.3,male,5-14 years,Millenials
-5.802468,-7.088942,Denmark,2007,Europe,804,40.33,5470000,0.906,3.34E+11,62229,2.14E+11,78.6,male,75+ years,Silent
-5.802468,-7.088942,Denmark,2007,Europe,804,21.22,5470000,0.906,3.34E+11,62229,2.14E+11,78.6,male,55-74 years,Silent
-5.802468,-7.088942,Denmark,2007,Europe,804,18.42,5470000,0.906,3.34E+11,62229,2.14E+11,78.6,male,35-54 years,Boomers
-5.802468,-7.088942,Denmark,2007,Europe,804,16.13,5470000,0.906,3.34E+11,62229,2.14E+11,78.6,male,25-34 years,Generation X
-5.802468,-7.088942,Denmark,2007,Europe,804,13.99,5470000,0.906,3.34E+11,62229,2.14E+11,78.6,female,75+ years,Silent
-5.802468,-7.088942,Denmark,2007,Europe,804,9.24,5470000,0.906,3.34E+11,62229,2.14E+11,78.6,female,35-54 years,Boomers
-5.802468,-7.088942,Denmark,2007,Europe,804,9.07,5470000,0.906,3.34E+11,62229,2.14E+11,78.6,female,55-74 years,Silent
-5.802468,-7.088942,Denmark,2007,Europe,804,4.69,5470000,0.906,3.34E+11,62229,2.14E+11,78.6,male,15-24 years,Millenials
-5.802468,-7.088942,Denmark,2007,Europe,804,4.34,5470000,0.906,3.34E+11,62229,2.14E+11,78.6,female,25-34 years,Generation X
-5.802468,-7.088942,Denmark,2007,Europe,804,1.96,5470000,0.906,3.34E+11,62229,2.14E+11,78.6,female,15-24 years,Millenials
-5.802468,-7.088942,Denmark,2007,Europe,804,0.57,5470000,0.906,3.34E+11,62229,2.14E+11,78.6,male,5-14 years,Generation Z
-5.802468,-7.088942,Denmark,2007,Europe,804,0,5470000,0.906,3.34E+11,62229,2.14E+11,78.6,female,5-14 years,Generation Z
-6.9294333,-7.0783844,Denmark,2008,Europe,789,41.94,5500000,0.906,3.32E+11,68447,2.29E+11,78.9,male,75+ years,Silent
-6.9294333,-7.0783844,Denmark,2008,Europe,789,21.33,5500000,0.906,3.32E+11,68447,2.29E+11,78.9,male,55-74 years,Silent
-6.9294333,-7.0783844,Denmark,2008,Europe,789,19.01,5500000,0.906,3.32E+11,68447,2.29E+11,78.9,male,35-54 years,Boomers
-6.9294333,-7.0783844,Denmark,2008,Europe,789,14.06,5500000,0.906,3.32E+11,68447,2.29E+11,78.9,male,25-34 years,Generation X
-6.9294333,-7.0783844,Denmark,2008,Europe,789,11.47,5500000,0.906,3.32E+11,68447,2.29E+11,78.9,female,75+ years,Silent
-6.9294333,-7.0783844,Denmark,2008,Europe,789,10.22,5500000,0.906,3.32E+11,68447,2.29E+11,78.9,female,55-74 years,Silent
-6.9294333,-7.0783844,Denmark,2008,Europe,789,9.86,5500000,0.906,3.32E+11,68447,2.29E+11,78.9,female,35-54 years,Boomers
-6.9294333,-7.0783844,Denmark,2008,Europe,789,9.08,5500000,0.906,3.32E+11,68447,2.29E+11,78.9,male,15-24 years,Millenials
-6.9294333,-7.0783844,Denmark,2008,Europe,789,2.65,5500000,0.906,3.32E+11,68447,2.29E+11,78.9,female,25-34 years,Generation X
-6.9294333,-7.0783844,Denmark,2008,Europe,789,2.54,5500000,0.906,3.32E+11,68447,2.29E+11,78.9,female,15-24 years,Millenials
-6.9294333,-7.0783844,Denmark,2008,Europe,789,0.6,5500000,0.906,3.32E+11,68447,2.29E+11,78.9,female,5-14 years,Generation Z
-6.9294333,-7.0783844,Denmark,2008,Europe,789,0.29,5500000,0.906,3.32E+11,68447,2.29E+11,78.9,male,5-14 years,Generation Z
-5.031056,3.1045246,Denmark,2009,Europe,776,42.62,5530000,0.906,3.16E+11,61863,2.25E+11,79.2,male,75+ years,Silent
-5.031056,3.1045246,Denmark,2009,Europe,776,27.3,5530000,0.906,3.16E+11,61863,2.25E+11,79.2,male,55-74 years,Silent
-5.031056,3.1045246,Denmark,2009,Europe,776,23.53,5530000,0.906,3.16E+11,61863,2.25E+11,79.2,male,35-54 years,Boomers
-5.031056,3.1045246,Denmark,2009,Europe,776,13.6,5530000,0.906,3.16E+11,61863,2.25E+11,79.2,female,75+ years,Silent
-5.031056,3.1045246,Denmark,2009,Europe,776,10.72,5530000,0.906,3.16E+11,61863,2.25E+11,79.2,male,25-34 years,Generation X
-5.031056,3.1045246,Denmark,2009,Europe,776,8.31,5530000,0.906,3.16E+11,61863,2.25E+11,79.2,female,55-74 years,Silent
-5.031056,3.1045246,Denmark,2009,Europe,776,7.06,5530000,0.906,3.16E+11,61863,2.25E+11,79.2,male,15-24 years,Millenials
-5.031056,3.1045246,Denmark,2009,Europe,776,5.56,5530000,0.906,3.16E+11,61863,2.25E+11,79.2,female,35-54 years,Boomers
-5.031056,3.1045246,Denmark,2009,Europe,776,3.89,5530000,0.906,3.16E+11,61863,2.25E+11,79.2,female,25-34 years,Generation X
-5.031056,3.1045246,Denmark,2009,Europe,776,1.23,5530000,0.906,3.16E+11,61863,2.25E+11,79.2,female,15-24 years,Millenials
-5.031056,3.1045246,Denmark,2009,Europe,776,0.58,5530000,0.906,3.16E+11,61863,2.25E+11,79.2,male,5-14 years,Generation Z
-5.031056,3.1045246,Denmark,2009,Europe,776,0.3,5530000,0.906,3.16E+11,61863,2.25E+11,79.2,female,5-14 years,Generation Z
11.52183,-6.019299,Denmark,2010,Europe,755,39.81,5550000,0.91,3.22E+11,61711,2.43E+11,79.5,male,75+ years,Silent
11.52183,-6.019299,Denmark,2010,Europe,755,23.16,5550000,0.91,3.22E+11,61711,2.43E+11,79.5,male,55-74 years,Silent
11.52183,-6.019299,Denmark,2010,Europe,755,17.94,5550000,0.91,3.22E+11,61711,2.43E+11,79.5,male,35-54 years,Generation X
11.52183,-6.019299,Denmark,2010,Europe,755,13.04,5550000,0.91,3.22E+11,61711,2.43E+11,79.5,male,25-34 years,Generation X
11.52183,-6.019299,Denmark,2010,Europe,755,9.31,5550000,0.91,3.22E+11,61711,2.43E+11,79.5,female,75+ years,Silent
11.52183,-6.019299,Denmark,2010,Europe,755,8.82,5550000,0.91,3.22E+11,61711,2.43E+11,79.5,female,55-74 years,Silent
11.52183,-6.019299,Denmark,2010,Europe,755,8.24,5550000,0.91,3.22E+11,61711,2.43E+11,79.5,female,35-54 years,Generation X
11.52183,-6.019299,Denmark,2010,Europe,755,4.87,5550000,0.91,3.22E+11,61711,2.43E+11,79.5,male,15-24 years,Millenials
11.52183,-6.019299,Denmark,2010,Europe,755,3,5550000,0.91,3.22E+11,61711,2.43E+11,79.5,female,15-24 years,Millenials
11.52183,-6.019299,Denmark,2010,Europe,755,1.83,5550000,0.91,3.22E+11,61711,2.43E+11,79.5,female,25-34 years,Generation X
11.52183,-6.019299,Denmark,2010,Europe,755,0,5550000,0.91,3.22E+11,61711,2.43E+11,79.5,female,5-14 years,Generation Z
11.52183,-6.019299,Denmark,2010,Europe,755,0,5550000,0.91,3.22E+11,61711,2.43E+11,79.5,male,5-14 years,Generation Z
6.6741242,5.8017507,Denmark,2011,Europe,743,30.6,5580000,0.922,3.26E+11,65598,2.53E+11,79.8,male,75+ years,Silent
6.6741242,5.8017507,Denmark,2011,Europe,743,23.89,5580000,0.922,3.26E+11,65598,2.53E+11,79.8,male,35-54 years,Generation X
6.6741242,5.8017507,Denmark,2011,Europe,743,22.35,5580000,0.922,3.26E+11,65598,2.53E+11,79.8,male,55-74 years,Boomers
6.6741242,5.8017507,Denmark,2011,Europe,743,10.72,5580000,0.922,3.26E+11,65598,2.53E+11,79.8,male,25-34 years,Millenials
6.6741242,5.8017507,Denmark,2011,Europe,743,9.25,5580000,0.922,3.26E+11,65598,2.53E+11,79.8,female,75+ years,Silent
6.6741242,5.8017507,Denmark,2011,Europe,743,8.86,5580000,0.922,3.26E+11,65598,2.53E+11,79.8,female,55-74 years,Boomers
6.6741242,5.8017507,Denmark,2011,Europe,743,7.3,5580000,0.922,3.26E+11,65598,2.53E+11,79.8,male,15-24 years,Millenials
6.6741242,5.8017507,Denmark,2011,Europe,743,6.42,5580000,0.922,3.26E+11,65598,2.53E+11,79.8,female,35-54 years,Generation X
6.6741242,5.8017507,Denmark,2011,Europe,743,3.71,5580000,0.922,3.26E+11,65598,2.53E+11,79.8,female,25-34 years,Millenials
6.6741242,5.8017507,Denmark,2011,Europe,743,3.23,5580000,0.922,3.26E+11,65598,2.53E+11,79.8,female,15-24 years,Millenials
6.6741242,5.8017507,Denmark,2011,Europe,743,0,5580000,0.922,3.26E+11,65598,2.53E+11,79.8,female,5-14 years,Generation Z
6.6741242,5.8017507,Denmark,2011,Europe,743,0,5580000,0.922,3.26E+11,65598,2.53E+11,79.8,male,5-14 years,Generation Z
5.719707,-7.003244,Denmark,2012,Europe,733,41.55,5610000,0.924,3.27E+11,62071,2.56E+11,80.1,male,75+ years,Silent
5.719707,-7.003244,Denmark,2012,Europe,733,26.52,5610000,0.924,3.27E+11,62071,2.56E+11,80.1,male,35-54 years,Generation X
5.719707,-7.003244,Denmark,2012,Europe,733,24.28,5610000,0.924,3.27E+11,62071,2.56E+11,80.1,male,55-74 years,Boomers
5.719707,-7.003244,Denmark,2012,Europe,733,10.9,5610000,0.924,3.27E+11,62071,2.56E+11,80.1,female,55-74 years,Boomers
5.719707,-7.003244,Denmark,2012,Europe,733,9.49,5610000,0.924,3.27E+11,62071,2.56E+11,80.1,male,25-34 years,Millenials
5.719707,-7.003244,Denmark,2012,Europe,733,9.1,5610000,0.924,3.27E+11,62071,2.56E+11,80.1,male,15-24 years,Millenials
5.719707,-7.003244,Denmark,2012,Europe,733,7.89,5610000,0.924,3.27E+11,62071,2.56E+11,80.1,female,75+ years,Silent
5.719707,-7.003244,Denmark,2012,Europe,733,7.47,5610000,0.924,3.27E+11,62071,2.56E+11,80.1,female,35-54 years,Generation X
5.719707,-7.003244,Denmark,2012,Europe,733,3.41,5610000,0.924,3.27E+11,62071,2.56E+11,80.1,female,25-34 years,Millenials
5.719707,-7.003244,Denmark,2012,Europe,733,2.31,5610000,0.924,3.27E+11,62071,2.56E+11,80.1,female,15-24 years,Millenials
5.719707,-7.003244,Denmark,2012,Europe,733,0.29,5610000,0.924,3.27E+11,62071,2.56E+11,80.1,male,5-14 years,Generation Z
5.719707,-7.003244,Denmark,2012,Europe,733,0,5610000,0.924,3.27E+11,62071,2.56E+11,80.1,female,5-14 years,Generation Z
7.0233417,-3.6789443,Denmark,2013,Europe,722,37.35,5640000,0.926,3.30E+11,64831,2.71E+11,80.4,male,75+ years,Silent
7.0233417,-3.6789443,Denmark,2013,Europe,722,24.62,5640000,0.926,3.30E+11,64831,2.71E+11,80.4,male,55-74 years,Boomers
7.0233417,-3.6789443,Denmark,2013,Europe,722,22.16,5640000,0.926,3.30E+11,64831,2.71E+11,80.4,male,35-54 years,Generation X
