X,Y,country,year,continent,tot_suicides,suicide_100kpop,population,hdi,gdp_per_year,gdp_per_capita,gni,life_expectancy,sex,age,generation
-3.3344524,-1.1890424,Uzbekistan,1999,Asia,2550,0.57,24500000,0.697,19300000000,801,45600000000,66.3,female,5-14 years,Millenials
-3.3344524,-1.1890424,Uzbekistan,1999,Asia,2550,1.81,24500000,0.697,19300000000,801,45600000000,66.3,male,5-14 years,Millenials
-3.3344524,-1.1890424,Uzbekistan,1999,Asia,2550,3.94,24500000,0.697,19300000000,801,45600000000,66.3,female,35-54 years,Boomers
-3.3344524,-1.1890424,Uzbekistan,1999,Asia,2550,4.22,24500000,0.697,19300000000,801,45600000000,66.3,female,55-74 years,Silent
-3.3344524,-1.1890424,Uzbekistan,1999,Asia,2550,5.32,24500000,0.697,19300000000,801,45600000000,66.3,female,25-34 years,Generation X
-3.3344524,-1.1890424,Uzbekistan,1999,Asia,2550,6.19,24500000,0.697,19300000000,801,45600000000,66.3,female,75+ years,G.I. Generation
-3.3344524,-1.1890424,Uzbekistan,1999,Asia,2550,6.88,24500000,0.697,19300000000,801,45600000000,66.3,female,15-24 years,Generation X
-3.3344524,-1.1890424,Uzbekistan,1999,Asia,2550,13.26,24500000,0.697,19300000000,801,45600000000,66.3,male,75+ years,G.I. Generation
-3.3344524,-1.1890424,Uzbekistan,1999,Asia,2550,13.63,24500000,0.697,19300000000,801,45600000000,66.3,male,15-24 years,Generation X
-3.3344524,-1.1890424,Uzbekistan,1999,Asia,2550,15.03,24500000,0.697,19300000000,801,45600000000,66.3,male,55-74 years,Silent
-3.3344524,-1.1890424,Uzbekistan,1999,Asia,2550,19.93,24500000,0.697,19300000000,801,45600000000,66.3,male,25-34 years,Generation X
-3.3344524,-1.1890424,Uzbekistan,1999,Asia,2550,22.55,24500000,0.697,19300000000,801,45600000000,66.3,male,35-54 years,Boomers
-5.153569,-3.028257,Sri Lanka,1999,Asia,7830,2,18700000,0.677,32300000000,920,74700000000,72.7,male,5-14 years,Millenials
-5.153569,-3.028257,Sri Lanka,1999,Asia,7830,2.08,18700000,0.677,32300000000,920,74700000000,72.7,female,5-14 years,Millenials
-5.153569,-3.028257,Sri Lanka,1999,Asia,7830,11.68,18700000,0.677,32300000000,920,74700000000,72.7,female,55-74 years,Silent
-5.153569,-3.028257,Sri Lanka,1999,Asia,7830,13.02,18700000,0.677,32300000000,920,74700000000,72.7,female,35-54 years,Boomers
-5.153569,-3.028257,Sri Lanka,1999,Asia,7830,20.18,18700000,0.677,32300000000,920,74700000000,72.7,female,25-34 years,Generation X
-5.153569,-3.028257,Sri Lanka,1999,Asia,7830,23.47,18700000,0.677,32300000000,920,74700000000,72.7,female,75+ years,G.I. Generation
-5.153569,-3.028257,Sri Lanka,1999,Asia,7830,30.33,18700000,0.677,32300000000,920,74700000000,72.7,female,15-24 years,Generation X
-5.153569,-3.028257,Sri Lanka,1999,Asia,7830,42.37,18700000,0.677,32300000000,920,74700000000,72.7,male,15-24 years,Generation X
-5.153569,-3.028257,Sri Lanka,1999,Asia,7830,67.29,18700000,0.677,32300000000,920,74700000000,72.7,male,25-34 years,Generation X
-5.153569,-3.028257,Sri Lanka,1999,Asia,7830,70.49,18700000,0.677,32300000000,920,74700000000,72.7,male,55-74 years,Silent
-5.153569,-3.028257,Sri Lanka,1999,Asia,7830,70.52,18700000,0.677,32300000000,920,74700000000,72.7,male,35-54 years,Boomers
-5.153569,-3.028257,Sri Lanka,1999,Asia,7830,91.81,18700000,0.677,32300000000,920,74700000000,72.7,male,75+ years,G.I. Generation
13.826649,11.651594,Kiribati,1999,Oceania,18,0,83000,0.787,137000000,973,200000000,59.4,female,15-24 years,Generation X
13.826649,11.651594,Kiribati,1999,Oceania,18,0,83000,0.787,137000000,973,200000000,59.4,female,25-34 years,Generation X
13.826649,11.651594,Kiribati,1999,Oceania,18,0,83000,0.787,137000000,973,200000000,59.4,female,35-54 years,Boomers
13.826649,11.651594,Kiribati,1999,Oceania,18,0,83000,0.787,137000000,973,200000000,59.4,female,5-14 years,Millenials
13.826649,11.651594,Kiribati,1999,Oceania,18,0,83000,0.787,137000000,973,200000000,59.4,female,55-74 years,Silent
13.826649,11.651594,Kiribati,1999,Oceania,18,0,83000,0.787,137000000,973,200000000,59.4,female,75+ years,G.I. Generation
13.826649,11.651594,Kiribati,1999,Oceania,18,0,83000,0.787,137000000,973,200000000,59.4,male,15-24 years,Generation X
13.826649,11.651594,Kiribati,1999,Oceania,18,0,83000,0.787,137000000,973,200000000,59.4,male,25-34 years,Generation X
13.826649,11.651594,Kiribati,1999,Oceania,18,0,83000,0.787,137000000,973,200000000,59.4,male,35-54 years,Boomers
13.826649,11.651594,Kiribati,1999,Oceania,18,0,83000,0.787,137000000,973,200000000,59.4,male,5-14 years,Millenials
13.826649,11.651594,Kiribati,1999,Oceania,18,0,83000,0.787,137000000,973,200000000,59.4,male,55-74 years,Silent
13.826649,11.651594,Kiribati,1999,Oceania,18,0,83000,0.787,137000000,973,200000000,59.4,male,75+ years,G.I. Generation
12.136618,8.933359,Guyana,1999,Americas,183,1.15,755000,0.602,1800000000,1057,2460000000,65.6,male,5-14 years,Millenials
12.136618,8.933359,Guyana,1999,Americas,183,2.34,755000,0.602,1800000000,1057,2460000000,65.6,female,5-14 years,Millenials
12.136618,8.933359,Guyana,1999,Americas,183,9.06,755000,0.602,1800000000,1057,2460000000,65.6,female,35-54 years,Boomers
12.136618,8.933359,Guyana,1999,Americas,183,11.49,755000,0.602,1800000000,1057,2460000000,65.6,female,55-74 years,Silent
12.136618,8.933359,Guyana,1999,Americas,183,13.82,755000,0.602,1800000000,1057,2460000000,65.6,female,25-34 years,Generation X
12.136618,8.933359,Guyana,1999,Americas,183,16.17,755000,0.602,1800000000,1057,2460000000,65.6,female,75+ years,G.I. Generation
12.136618,8.933359,Guyana,1999,Americas,183,27.67,755000,0.602,1800000000,1057,2460000000,65.6,female,15-24 years,Generation X
12.136618,8.933359,Guyana,1999,Americas,183,28.41,755000,0.602,1800000000,1057,2460000000,65.6,male,55-74 years,Silent
12.136618,8.933359,Guyana,1999,Americas,183,41.49,755000,0.602,1800000000,1057,2460000000,65.6,male,75+ years,G.I. Generation
12.136618,8.933359,Guyana,1999,Americas,183,45.82,755000,0.602,1800000000,1057,2460000000,65.6,male,15-24 years,Generation X
12.136618,8.933359,Guyana,1999,Americas,183,49.7,755000,0.602,1800000000,1057,2460000000,65.6,male,35-54 years,Boomers
12.136618,8.933359,Guyana,1999,Americas,183,66.5,755000,0.602,1800000000,1057,2460000000,65.6,male,25-34 years,Generation X
5.291042,3.8535614,Albania,1999,Europe,175,0,3120000,0.656,6770000000,1127,11700000000,74.4,male,5-14 years,Millenials
5.291042,3.8535614,Albania,1999,Europe,175,0.27,3120000,0.656,6770000000,1127,11700000000,74.4,female,5-14 years,Millenials
5.291042,3.8535614,Albania,1999,Europe,175,1.34,3120000,0.656,6770000000,1127,11700000000,74.4,female,35-54 years,Boomers
5.291042,3.8535614,Albania,1999,Europe,175,3.18,3120000,0.656,6770000000,1127,11700000000,74.4,female,55-74 years,Silent
5.291042,3.8535614,Albania,1999,Europe,175,4.7,3120000,0.656,6770000000,1127,11700000000,74.4,female,25-34 years,Generation X
5.291042,3.8535614,Albania,1999,Europe,175,6.4,3120000,0.656,6770000000,1127,11700000000,74.4,female,15-24 years,Generation X
5.291042,3.8535614,Albania,1999,Europe,175,7.56,3120000,0.656,6770000000,1127,11700000000,74.4,male,55-74 years,Silent
5.291042,3.8535614,Albania,1999,Europe,175,7.84,3120000,0.656,6770000000,1127,11700000000,74.4,male,25-34 years,Generation X
5.291042,3.8535614,Albania,1999,Europe,175,7.93,3120000,0.656,6770000000,1127,11700000000,74.4,male,35-54 years,Boomers
5.291042,3.8535614,Albania,1999,Europe,175,9.43,3120000,0.656,6770000000,1127,11700000000,74.4,female,75+ years,G.I. Generation
5.291042,3.8535614,Albania,1999,Europe,175,9.58,3120000,0.656,6770000000,1127,11700000000,74.4,male,15-24 years,Generation X
5.291042,3.8535614,Albania,1999,Europe,175,11.58,3120000,0.656,6770000000,1127,11700000000,74.4,male,75+ years,G.I. Generation
-6.438101,-4.616285,Kazakhstan,1999,Asia,5340,0.66,15200000,0.676,60900000000,1225,1.01E+11,64.4,female,5-14 years,Millenials
-6.438101,-4.616285,Kazakhstan,1999,Asia,5340,3.15,15200000,0.676,60900000000,1225,1.01E+11,64.4,male,5-14 years,Millenials
-6.438101,-4.616285,Kazakhstan,1999,Asia,5340,9.13,15200000,0.676,60900000000,1225,1.01E+11,64.4,female,15-24 years,Generation X
-6.438101,-4.616285,Kazakhstan,1999,Asia,5340,10.37,15200000,0.676,60900000000,1225,1.01E+11,64.4,female,35-54 years,Boomers
-6.438101,-4.616285,Kazakhstan,1999,Asia,5340,11.01,15200000,0.676,60900000000,1225,1.01E+11,64.4,female,25-34 years,Generation X
-6.438101,-4.616285,Kazakhstan,1999,Asia,5340,14.56,15200000,0.676,60900000000,1225,1.01E+11,64.4,female,55-74 years,Silent
-6.438101,-4.616285,Kazakhstan,1999,Asia,5340,23.96,15200000,0.676,60900000000,1225,1.01E+11,64.4,female,75+ years,G.I. Generation
-6.438101,-4.616285,Kazakhstan,1999,Asia,5340,45.13,15200000,0.676,60900000000,1225,1.01E+11,64.4,male,15-24 years,Generation X
-6.438101,-4.616285,Kazakhstan,1999,Asia,5340,63.36,15200000,0.676,60900000000,1225,1.01E+11,64.4,male,25-34 years,Generation X
-6.438101,-4.616285,Kazakhstan,1999,Asia,5340,72.94,15200000,0.676,60900000000,1225,1.01E+11,64.4,male,75+ years,G.I. Generation
-6.438101,-4.616285,Kazakhstan,1999,Asia,5340,75.55,15200000,0.676,60900000000,1225,1.01E+11,64.4,male,35-54 years,Boomers
-6.438101,-4.616285,Kazakhstan,1999,Asia,5340,77.91,15200000,0.676,60900000000,1225,1.01E+11,64.4,male,55-74 years,Silent
-10.2157135,-6.4914126,Philippines,1999,Asia,3610,0.08,76300000,0.618,1.20E+11,1262,2.78E+11,68.3,female,5-14 years,Millenials
-10.2157135,-6.4914126,Philippines,1999,Asia,3610,0.14,76300000,0.618,1.20E+11,1262,2.78E+11,68.3,male,5-14 years,Millenials
-10.2157135,-6.4914126,Philippines,1999,Asia,3610,0.79,76300000,0.618,1.20E+11,1262,2.78E+11,68.3,female,35-54 years,Boomers
-10.2157135,-6.4914126,Philippines,1999,Asia,3610,0.8,76300000,0.618,1.20E+11,1262,2.78E+11,68.3,female,55-74 years,Silent
-10.2157135,-6.4914126,Philippines,1999,Asia,3610,1.07,76300000,0.618,1.20E+11,1262,2.78E+11,68.3,female,25-34 years,Generation X
-10.2157135,-6.4914126,Philippines,1999,Asia,3610,1.29,76300000,0.618,1.20E+11,1262,2.78E+11,68.3,female,15-24 years,Generation X
-10.2157135,-6.4914126,Philippines,1999,Asia,3610,2.71,76300000,0.618,1.20E+11,1262,2.78E+11,68.3,female,75+ years,G.I. Generation
-10.2157135,-6.4914126,Philippines,1999,Asia,3610,3.12,76300000,0.618,1.20E+11,1262,2.78E+11,68.3,male,35-54 years,Boomers
-10.2157135,-6.4914126,Philippines,1999,Asia,3610,3.34,76300000,0.618,1.20E+11,1262,2.78E+11,68.3,male,15-24 years,Generation X
-10.2157135,-6.4914126,Philippines,1999,Asia,3610,3.41,76300000,0.618,1.20E+11,1262,2.78E+11,68.3,male,25-34 years,Generation X
-10.2157135,-6.4914126,Philippines,1999,Asia,3610,3.45,76300000,0.618,1.20E+11,1262,2.78E+11,68.3,male,55-74 years,Silent
-10.2157135,-6.4914126,Philippines,1999,Asia,3610,4.68,76300000,0.618,1.20E+11,1262,2.78E+11,68.3,male,75+ years,G.I. Generation
-4.3288093,-2.0744188,Belarus,1999,Europe,4190,0.56,9990000,0.675,26500000000,1269,55100000000,68.1,female,5-14 years,Millenials
-4.3288093,-2.0744188,Belarus,1999,Europe,4190,2.94,9990000,0.675,26500000000,1269,55100000000,68.1,male,5-14 years,Millenials
-4.3288093,-2.0744188,Belarus,1999,Europe,4190,6.47,9990000,0.675,26500000000,1269,55100000000,68.1,female,15-24 years,Generation X
-4.3288093,-2.0744188,Belarus,1999,Europe,4190,9.6,9990000,0.675,26500000000,1269,55100000000,68.1,female,25-34 years,Generation X
-4.3288093,-2.0744188,Belarus,1999,Europe,4190,11.88,9990000,0.675,26500000000,1269,55100000000,68.1,female,35-54 years,Boomers
-4.3288093,-2.0744188,Belarus,1999,Europe,4190,14.68,9990000,0.675,26500000000,1269,55100000000,68.1,female,55-74 years,Silent
-4.3288093,-2.0744188,Belarus,1999,Europe,4190,20.73,9990000,0.675,26500000000,1269,55100000000,68.1,female,75+ years,G.I. Generation
-4.3288093,-2.0744188,Belarus,1999,Europe,4190,37.33,9990000,0.675,26500000000,1269,55100000000,68.1,male,15-24 years,Generation X
-4.3288093,-2.0744188,Belarus,1999,Europe,4190,79.41,9990000,0.675,26500000000,1269,55100000000,68.1,male,25-34 years,Generation X
-4.3288093,-2.0744188,Belarus,1999,Europe,4190,85.49,9990000,0.675,26500000000,1269,55100000000,68.1,male,35-54 years,Boomers
-4.3288093,-2.0744188,Belarus,1999,Europe,4190,85.53,9990000,0.675,26500000000,1269,55100000000,68.1,male,75+ years,G.I. Generation
-4.3288093,-2.0744188,Belarus,1999,Europe,4190,95.74,9990000,0.675,26500000000,1269,55100000000,68.1,male,55-74 years,Silent
-14.162616,-9.794607,Russia,1999,Asia,71100,0.98,147000000,0.709,8.65E+11,1412,8.36E+11,66.1,female,5-14 years,Millenials
-14.162616,-9.794607,Russia,1999,Asia,71100,3.83,147000000,0.709,8.65E+11,1412,8.36E+11,66.1,male,5-14 years,Millenials
-14.162616,-9.794607,Russia,1999,Asia,71100,9.86,147000000,0.709,8.65E+11,1412,8.36E+11,66.1,female,15-24 years,Generation X
-14.162616,-9.794607,Russia,1999,Asia,71100,10.83,147000000,0.709,8.65E+11,1412,8.36E+11,66.1,female,25-34 years,Generation X
-14.162616,-9.794607,Russia,1999,Asia,71100,14,147000000,0.709,8.65E+11,1412,8.36E+11,66.1,female,35-54 years,Boomers
-14.162616,-9.794607,Russia,1999,Asia,71100,18.67,147000000,0.709,8.65E+11,1412,8.36E+11,66.1,female,55-74 years,Silent
-14.162616,-9.794607,Russia,1999,Asia,71100,32.61,147000000,0.709,8.65E+11,1412,8.36E+11,66.1,female,75+ years,G.I. Generation
-14.162616,-9.794607,Russia,1999,Asia,71100,54.48,147000000,0.709,8.65E+11,1412,8.36E+11,66.1,male,15-24 years,Generation X
-14.162616,-9.794607,Russia,1999,Asia,71100,80.83,147000000,0.709,8.65E+11,1412,8.36E+11,66.1,male,25-34 years,Generation X
-14.162616,-9.794607,Russia,1999,Asia,71100,86.08,147000000,0.709,8.65E+11,1412,8.36E+11,66.1,male,75+ years,G.I. Generation
-14.162616,-9.794607,Russia,1999,Asia,71100,98.52,147000000,0.709,8.65E+11,1412,8.36E+11,66.1,male,35-54 years,Boomers
-14.162616,-9.794607,Russia,1999,Asia,71100,99.44,147000000,0.709,8.65E+11,1412,8.36E+11,66.1,male,55-74 years,Silent
-7.350715,-5.9634748,Romania,1999,Europe,2780,0.27,22300000,0.703,1.08E+11,1698,1.25E+11,70.9,female,5-14 years,Millenials
-7.350715,-5.9634748,Romania,1999,Europe,2780,2.23,22300000,0.703,1.08E+11,1698,1.25E+11,70.9,male,5-14 years,Millenials
-7.350715,-5.9634748,Romania,1999,Europe,2780,2.61,22300000,0.703,1.08E+11,1698,1.25E+11,70.9,female,15-24 years,Generation X
-7.350715,-5.9634748,Romania,1999,Europe,2780,2.96,22300000,0.703,1.08E+11,1698,1.25E+11,70.9,female,25-34 years,Generation X
-7.350715,-5.9634748,Romania,1999,Europe,2780,5.57,22300000,0.703,1.08E+11,1698,1.25E+11,70.9,female,35-54 years,Boomers
-7.350715,-5.9634748,Romania,1999,Europe,2780,7.72,22300000,0.703,1.08E+11,1698,1.25E+11,70.9,female,55-74 years,Silent
-7.350715,-5.9634748,Romania,1999,Europe,2780,8.87,22300000,0.703,1.08E+11,1698,1.25E+11,70.9,female,75+ years,G.I. Generation
-7.350715,-5.9634748,Romania,1999,Europe,2780,10.37,22300000,0.703,1.08E+11,1698,1.25E+11,70.9,male,15-24 years,Generation X
-7.350715,-5.9634748,Romania,1999,Europe,2780,18.19,22300000,0.703,1.08E+11,1698,1.25E+11,70.9,male,25-34 years,Generation X
-7.350715,-5.9634748,Romania,1999,Europe,2780,31.27,22300000,0.703,1.08E+11,1698,1.25E+11,70.9,male,55-74 years,Silent
-7.350715,-5.9634748,Romania,1999,Europe,2780,33.01,22300000,0.703,1.08E+11,1698,1.25E+11,70.9,male,35-54 years,Boomers
-7.350715,-5.9634748,Romania,1999,Europe,2780,35.2,22300000,0.703,1.08E+11,1698,1.25E+11,70.9,male,75+ years,G.I. Generation
-3.2307584,-2.3436108,Bulgaria,1999,Europe,1650,0.63,8070000,0.709,30800000000,1715,46600000000,71.5,female,5-14 years,Millenials
-3.2307584,-2.3436108,Bulgaria,1999,Europe,1650,1.4,8070000,0.709,30800000000,1715,46600000000,71.5,male,5-14 years,Millenials
-3.2307584,-2.3436108,Bulgaria,1999,Europe,1650,3.41,8070000,0.709,30800000000,1715,46600000000,71.5,female,15-24 years,Generation X
-3.2307584,-2.3436108,Bulgaria,1999,Europe,1650,5.18,8070000,0.709,30800000000,1715,46600000000,71.5,female,25-34 years,Generation X
-3.2307584,-2.3436108,Bulgaria,1999,Europe,1650,6.84,8070000,0.709,30800000000,1715,46600000000,71.5,female,35-54 years,Boomers
-3.2307584,-2.3436108,Bulgaria,1999,Europe,1650,12,8070000,0.709,30800000000,1715,46600000000,71.5,male,15-24 years,Generation X
-3.2307584,-2.3436108,Bulgaria,1999,Europe,1650,13.69,8070000,0.709,30800000000,1715,46600000000,71.5,female,55-74 years,Silent
-3.2307584,-2.3436108,Bulgaria,1999,Europe,1650,15.1,8070000,0.709,30800000000,1715,46600000000,71.5,male,25-34 years,Generation X
-3.2307584,-2.3436108,Bulgaria,1999,Europe,1650,26.63,8070000,0.709,30800000000,1715,46600000000,71.5,male,35-54 years,Boomers
-3.2307584,-2.3436108,Bulgaria,1999,Europe,1650,28.08,8070000,0.709,30800000000,1715,46600000000,71.5,female,75+ years,G.I. Generation
-3.2307584,-2.3436108,Bulgaria,1999,Europe,1650,38.64,8070000,0.709,30800000000,1715,46600000000,71.5,male,55-74 years,Silent
-3.2307584,-2.3436108,Bulgaria,1999,Europe,1650,99.11,8070000,0.709,30800000000,1715,46600000000,71.5,male,75+ years,G.I. Generation
-4.776698,-3.565513,Ecuador,1999,Americas,919,0.78,12400000,0.668,46000000000,1805,66800000000,74,female,75+ years,G.I. Generation
-4.776698,-3.565513,Ecuador,1999,Americas,919,1.29,12400000,0.668,46000000000,1805,66800000000,74,female,5-14 years,Millenials
-4.776698,-3.565513,Ecuador,1999,Americas,919,1.52,12400000,0.668,46000000000,1805,66800000000,74,male,5-14 years,Millenials
-4.776698,-3.565513,Ecuador,1999,Americas,919,2.14,12400000,0.668,46000000000,1805,66800000000,74,female,55-74 years,Silent
-4.776698,-3.565513,Ecuador,1999,Americas,919,2.21,12400000,0.668,46000000000,1805,66800000000,74,female,35-54 years,Boomers
-4.776698,-3.565513,Ecuador,1999,Americas,919,3.76,12400000,0.668,46000000000,1805,66800000000,74,female,25-34 years,Generation X
-4.776698,-3.565513,Ecuador,1999,Americas,919,8.04,12400000,0.668,46000000000,1805,66800000000,74,female,15-24 years,Generation X
-4.776698,-3.565513,Ecuador,1999,Americas,919,8.73,12400000,0.668,46000000000,1805,66800000000,74,male,35-54 years,Boomers
-4.776698,-3.565513,Ecuador,1999,Americas,919,9.36,12400000,0.668,46000000000,1805,66800000000,74,male,55-74 years,Silent
-4.776698,-3.565513,Ecuador,1999,Americas,919,10.4,12400000,0.668,46000000000,1805,66800000000,74,male,25-34 years,Generation X
-4.776698,-3.565513,Ecuador,1999,Americas,919,11.29,12400000,0.668,46000000000,1805,66800000000,74,male,15-24 years,Generation X
-4.776698,-3.565513,Ecuador,1999,Americas,919,12.41,12400000,0.668,46000000000,1805,66800000000,74,male,75+ years,G.I. Generation
0.43186957,0.79916817,Paraguay,1999,Americas,215,0,5200000,0.625,14600000000,1868,23400000000,74.5,female,25-34 years,Generation X
0.43186957,0.79916817,Paraguay,1999,Americas,215,0.3,5200000,0.625,14600000000,1868,23400000000,74.5,male,5-14 years,Millenials
0.43186957,0.79916817,Paraguay,1999,Americas,215,0.31,5200000,0.625,14600000000,1868,23400000000,74.5,female,5-14 years,Millenials
0.43186957,0.79916817,Paraguay,1999,Americas,215,2.13,5200000,0.625,14600000000,1868,23400000000,74.5,female,75+ years,G.I. Generation
0.43186957,0.79916817,Paraguay,1999,Americas,215,2.55,5200000,0.625,14600000000,1868,23400000000,74.5,female,55-74 years,Silent
0.43186957,0.79916817,Paraguay,1999,Americas,215,2.76,5200000,0.625,14600000000,1868,23400000000,74.5,male,75+ years,G.I. Generation
0.43186957,0.79916817,Paraguay,1999,Americas,215,3.42,5200000,0.625,14600000000,1868,23400000000,74.5,female,35-54 years,Boomers
0.43186957,0.79916817,Paraguay,1999,Americas,215,5.42,5200000,0.625,14600000000,1868,23400000000,74.5,male,25-34 years,Generation X
0.43186957,0.79916817,Paraguay,1999,Americas,215,5.96,5200000,0.625,14600000000,1868,23400000000,74.5,male,15-24 years,Generation X
0.43186957,0.79916817,Paraguay,1999,Americas,215,6.14,5200000,0.625,14600000000,1868,23400000000,74.5,female,15-24 years,Generation X
0.43186957,0.79916817,Paraguay,1999,Americas,215,7.54,5200000,0.625,14600000000,1868,23400000000,74.5,male,35-54 years,Boomers
0.43186957,0.79916817,Paraguay,1999,Americas,215,7.89,5200000,0.625,14600000000,1868,23400000000,74.5,male,55-74 years,Silent
-3.8924117,-2.307147,Guatemala,1999,Americas,1030,0,11400000,0.539,28700000000,1926,52300000000,68.3,female,75+ years,G.I. Generation
-3.8924117,-2.307147,Guatemala,1999,Americas,1030,0.32,11400000,0.539,28700000000,1926,52300000000,68.3,female,5-14 years,Millenials
-3.8924117,-2.307147,Guatemala,1999,Americas,1030,0.32,11400000,0.539,28700000000,1926,52300000000,68.3,male,5-14 years,Millenials
-3.8924117,-2.307147,Guatemala,1999,Americas,1030,0.5,11400000,0.539,28700000000,1926,52300000000,68.3,female,55-74 years,Silent
-3.8924117,-2.307147,Guatemala,1999,Americas,1030,0.9,11400000,0.539,28700000000,1926,52300000000,68.3,female,25-34 years,Generation X
-3.8924117,-2.307147,Guatemala,1999,Americas,1030,1.13,11400000,0.539,28700000000,1926,52300000000,68.3,female,35-54 years,Boomers
-3.8924117,-2.307147,Guatemala,1999,Americas,1030,1.51,11400000,0.539,28700000000,1926,52300000000,68.3,female,15-24 years,Generation X
-3.8924117,-2.307147,Guatemala,1999,Americas,1030,3.86,11400000,0.539,28700000000,1926,52300000000,68.3,male,55-74 years,Silent
-3.8924117,-2.307147,Guatemala,1999,Americas,1030,5.05,11400000,0.539,28700000000,1926,52300000000,68.3,male,15-24 years,Generation X
-3.8924117,-2.307147,Guatemala,1999,Americas,1030,7.21,11400000,0.539,28700000000,1926,52300000000,68.3,male,35-54 years,Boomers
-3.8924117,-2.307147,Guatemala,1999,Americas,1030,7.81,11400000,0.539,28700000000,1926,52300000000,68.3,male,25-34 years,Generation X
-3.8924117,-2.307147,Guatemala,1999,Americas,1030,7.89,11400000,0.539,28700000000,1926,52300000000,68.3,male,75+ years,G.I. Generation
11.133225,8.174483,Suriname,1999,Americas,86.1,0,467000,0.758,2690000000,2142,3340000000,69.9,female,5-14 years,Millenials
11.133225,8.174483,Suriname,1999,Americas,86.1,0,467000,0.758,2690000000,2142,3340000000,69.9,female,75+ years,G.I. Generation
11.133225,8.174483,Suriname,1999,Americas,86.1,0,467000,0.758,2690000000,2142,3340000000,69.9,male,5-14 years,Millenials
11.133225,8.174483,Suriname,1999,Americas,86.1,4.33,467000,0.758,2690000000,2142,3340000000,69.9,female,55-74 years,Silent
11.133225,8.174483,Suriname,1999,Americas,86.1,5.16,467000,0.758,2690000000,2142,3340000000,69.9,female,25-34 years,Generation X
11.133225,8.174483,Suriname,1999,Americas,86.1,7.99,467000,0.758,2690000000,2142,3340000000,69.9,female,35-54 years,Boomers
11.133225,8.174483,Suriname,1999,Americas,86.1,12.07,467000,0.758,2690000000,2142,3340000000,69.9,male,15-24 years,Generation X
11.133225,8.174483,Suriname,1999,Americas,86.1,15.87,467000,0.758,2690000000,2142,3340000000,69.9,male,35-54 years,Boomers
11.133225,8.174483,Suriname,1999,Americas,86.1,19.88,467000,0.758,2690000000,2142,3340000000,69.9,female,15-24 years,Generation X
11.133225,8.174483,Suriname,1999,Americas,86.1,22,467000,0.758,2690000000,2142,3340000000,69.9,male,25-34 years,Generation X
11.133225,8.174483,Suriname,1999,Americas,86.1,42.84,467000,0.758,2690000000,2142,3340000000,69.9,male,55-74 years,Silent
11.133225,8.174483,Suriname,1999,Americas,86.1,86.56,467000,0.758,2690000000,2142,3340000000,69.9,male,75+ years,G.I. Generation
-11.497633,-7.729203,Thailand,1999,Asia,10600,0.37,62300000,0.64,2.08E+11,2203,4.16E+11,71.6,female,5-14 years,Millenials
-11.497633,-7.729203,Thailand,1999,Asia,10600,0.71,62300000,0.64,2.08E+11,2203,4.16E+11,71.6,male,5-14 years,Millenials
-11.497633,-7.729203,Thailand,1999,Asia,10600,3.92,62300000,0.64,2.08E+11,2203,4.16E+11,71.6,female,75+ years,G.I. Generation
-11.497633,-7.729203,Thailand,1999,Asia,10600,4.47,62300000,0.64,2.08E+11,2203,4.16E+11,71.6,female,35-54 years,Boomers
-11.497633,-7.729203,Thailand,1999,Asia,10600,4.69,62300000,0.64,2.08E+11,2203,4.16E+11,71.6,female,55-74 years,Silent
-11.497633,-7.729203,Thailand,1999,Asia,10600,5.23,62300000,0.64,2.08E+11,2203,4.16E+11,71.6,female,15-24 years,Generation X
-11.497633,-7.729203,Thailand,1999,Asia,10600,5.7,62300000,0.64,2.08E+11,2203,4.16E+11,71.6,female,25-34 years,Generation X
-11.497633,-7.729203,Thailand,1999,Asia,10600,13.64,62300000,0.64,2.08E+11,2203,4.16E+11,71.6,male,75+ years,G.I. Generation
-11.497633,-7.729203,Thailand,1999,Asia,10600,14.22,62300000,0.64,2.08E+11,2203,4.16E+11,71.6,male,55-74 years,Silent
-11.497633,-7.729203,Thailand,1999,Asia,10600,15.17,62300000,0.64,2.08E+11,2203,4.16E+11,71.6,male,35-54 years,Boomers
-11.497633,-7.729203,Thailand,1999,Asia,10600,17.7,62300000,0.64,2.08E+11,2203,4.16E+11,71.6,male,15-24 years,Generation X
-11.497633,-7.729203,Thailand,1999,Asia,10600,23.21,62300000,0.64,2.08E+11,2203,4.16E+11,71.6,male,25-34 years,Generation X
-0.48239473,0.16499837,El Salvador,1999,Americas,580,0.71,5830000,0.607,15600000000,2229,27500000000,71.9,male,5-14 years,Millenials
-0.48239473,0.16499837,El Salvador,1999,Americas,580,1.64,5830000,0.607,15600000000,2229,27500000000,71.9,female,75+ years,G.I. Generation
-0.48239473,0.16499837,El Salvador,1999,Americas,580,1.72,5830000,0.607,15600000000,2229,27500000000,71.9,female,55-74 years,Silent
-0.48239473,0.16499837,El Salvador,1999,Americas,580,2.05,5830000,0.607,15600000000,2229,27500000000,71.9,female,5-14 years,Millenials
-0.48239473,0.16499837,El Salvador,1999,Americas,580,4.54,5830000,0.607,15600000000,2229,27500000000,71.9,female,35-54 years,Boomers
-0.48239473,0.16499837,El Salvador,1999,Americas,580,6.22,5830000,0.607,15600000000,2229,27500000000,71.9,female,25-34 years,Generation X
